Date	TW_I	TW_O	O2	TEMP_IN_Z1	TEMP_IN_Z2	TEMP_IN_Z3	TEMP_IN_Z4
11:08:02 05-03-2018	135.772109985352	138.464065551758	11.1194000244141	0	0	140	0
11:08:17 05-03-2018	135.552352905273	138.299255371094	11.3436012268066	0	0	140	0
11:08:32 05-03-2018	135.991851806641	138.573944091797	11.4614009857178	0	0	141	0
11:08:47 05-03-2018	135.964385986328	138.573944091797	11.731201171875	0	0	141	0
11:09:02 05-03-2018	136.34895324707	138.876098632813	11.8262004852295	0	0	141	0
11:09:17 05-03-2018	136.34895324707	139.013442993164	11.9326000213623	0	0	141	0
11:09:32 05-03-2018	136.513763427734	139.150787353516	12.0542011260986	0	0	141	0
11:09:47 05-03-2018	136.7060546875	139.370544433594	12.2555999755859	0	0	141	0
11:10:02 05-03-2018	136.7060546875	139.260665893555	12.3430004119873	0	0	141	0
11:10:17 05-03-2018	136.953277587891	139.590301513672	12.4608001708984	0	0	141	0
11:10:32 05-03-2018	137.090621948242	139.727645874023	12.5444011688232	0	0	141	0
11:10:47 05-03-2018	137.227966308594	139.864990234375	12.574800491333	0	0	142	0
11:11:02 05-03-2018	137.502655029297	140.194610595703	12.6356010437012	0	0	142	0
11:11:17 05-03-2018	137.255432128906	139.892456054688	12.707799911499	0	0	142	0
11:11:32 05-03-2018	137.585052490234	140.331954956055	12.7875995635986	0	0	142	0
11:11:47 05-03-2018	137.804809570313	140.414367675781	12.8255996704102	0	0	142	0
11:12:02 05-03-2018	137.832275390625	140.52424621582	12.8787994384766	0	0	142	0
11:12:17 05-03-2018	137.942153930664	140.716522216797	12.8864002227783	0	0	142	0
11:12:32 05-03-2018	138.052032470703	140.661590576172	12.909200668335	0	0	143	0
11:12:47 05-03-2018	138.189376831055	140.963745117188	12.9358005523682	0	0	143	0
11:13:02 05-03-2018	138.052032470703	140.908813476563	12.9966011047363	0	0	143	0
11:13:17 05-03-2018	138.436599731445	141.156021118164	13.0346012115479	0	0	143	0
11:13:32 05-03-2018	138.546478271484	141.265899658203	13.0650005340576	0	0	143	0
11:13:47 05-03-2018	138.793685913086	141.485656738281	13.0878009796143	0	0	143	0
11:14:02 05-03-2018	138.738754272461	141.513122558594	13.1105995178223	0	0	144	0
11:14:17 05-03-2018	138.958511352539	141.842758178711	13.1371994018555	0	0	144	0
11:14:32 05-03-2018	138.903564453125	141.677932739258	13.1714000701904	0	0	144	0
11:14:47 05-03-2018	138.931045532227	141.842758178711	13.1942005157471	0	0	144	0
11:15:02 05-03-2018	139.150787353516	142.0625	13.1904010772705	0	0	144	0
11:15:17 05-03-2018	139.233200073242	142.199844360352	13.2397994995117	0	0	144	0
11:15:32 05-03-2018	139.123321533203	142.282257080078	13.2397994995117	0	0	144	0
11:15:47 05-03-2018	139.370544433594	142.474533081055	13.2625999450684	0	0	145	0
11:16:02 05-03-2018	139.590301513672	142.584411621094	13.3120002746582	0	0	145	0
11:16:17 05-03-2018	139.727645874023	142.749221801758	13.3500003814697	0	0	145	0
11:16:32 05-03-2018	139.837509155273	142.886581420898	13.3500003814697	0	0	145	0
11:16:47 05-03-2018	139.810043334961	143.02392578125	13.3348007202148	0	0	145	0
11:17:02 05-03-2018	140.002334594727	143.051391601563	13.3120002746582	0	0	145	0
11:17:17 05-03-2018	140.27702331543	143.408477783203	13.2891998291016	0	0	145	0
11:17:32 05-03-2018	140.167144775391	143.463424682617	13.2588005065918	0	0	145	0
11:17:47 05-03-2018	140.414367675781	143.655700683594	13.2625999450684	0	0	146	0
11:18:02 05-03-2018	140.359420776367	143.655700683594	13.2663993835449	0	0	146	0
11:18:17 05-03-2018	140.52424621582	143.820526123047	13.2740001678467	0	0	146	0
11:18:32 05-03-2018	140.414367675781	143.710647583008	13.3348007202148	0	0	146	0
11:18:47 05-03-2018	140.771453857422	144.040267944336	13.3310012817383	0	0	146	0
11:19:02 05-03-2018	140.771453857422	144.369903564453	13.3310012817383	0	0	146	0
11:19:17 05-03-2018	140.716522216797	144.260025024414	13.3348007202148	0	0	147	0
11:19:32 05-03-2018	141.101089477539	144.534713745117	13.342399597168	0	0	147	0
11:19:47 05-03-2018	140.743988037109	144.369903564453	13.3576011657715	0	0	147	0
11:20:02 05-03-2018	141.101089477539	144.672058105469	13.3652000427246	0	0	147	0
11:20:17 05-03-2018	141.265899658203	144.946746826172	13.3803997039795	0	0	147	0
11:20:32 05-03-2018	141.265899658203	144.891815185547	13.3728008270264	0	0	147	0
11:20:47 05-03-2018	141.403244018555	145.056625366211	13.3880004882813	0	0	147	0
11:21:02 05-03-2018	141.430709838867	145.16650390625	13.3766002655029	0	0	148	0
11:21:17 05-03-2018	141.513122558594	145.358779907227	13.3880004882813	0	0	148	0
11:21:32 05-03-2018	141.760345458984	145.606002807617	13.3803997039795	0	0	148	0
11:21:47 05-03-2018	141.568069458008	145.386245727539	13.4032001495361	0	0	148	0
11:22:02 05-03-2018	141.925155639648	145.468658447266	13.4678001403809	0	0	148	0
11:22:17 05-03-2018	141.980102539063	145.358779907227	13.4792003631592	0	0	148	0
11:22:32 05-03-2018	141.980102539063	145.139038085938	13.4944000244141	0	0	148	0
11:22:47 05-03-2018	142.0625	145.221435546875	13.5095996856689	0	0	148	0
11:23:02 05-03-2018	142.117446899414	145.16650390625	13.5058002471924	0	0	148	0
11:23:17 05-03-2018	142.227325439453	145.221435546875	13.5020008087158	0	0	148	0
11:23:32 05-03-2018	142.474533081055	145.496124267578	13.4792003631592	0	0	148	0
11:23:47 05-03-2018	142.392135620117	145.468658447266	13.4678001403809	0	0	148	0
11:24:02 05-03-2018	142.474533081055	145.358779907227	13.4640007019043	0	0	148	0
11:24:17 05-03-2018	142.66682434082	145.743347167969	13.4449996948242	0	0	148	0
11:24:32 05-03-2018	142.66682434082	145.551071166992	13.4335994720459	0	0	148	0
11:24:47 05-03-2018	142.749221801758	145.578536987305	13.4069995880127	0	0	148	0
11:25:02 05-03-2018	142.831634521484	145.770812988281	13.3652000427246	0	0	148	0
11:25:17 05-03-2018	142.859100341797	145.825759887695	13.3462009429932	0	0	148	0
11:25:32 05-03-2018	142.694290161133	145.743347167969	13.31960105896	0	0	148	0
11:25:47 05-03-2018	142.941513061523	146.045501708984	13.3271999359131	0	0	148	0
11:26:02 05-03-2018	142.996444702148	145.908157348633	13.3500003814697	0	0	148	0
11:26:17 05-03-2018	143.298614501953	146.292724609375	13.342399597168	0	0	148	0
11:26:32 05-03-2018	143.161270141602	146.182861328125	13.3500003814697	0	0	149	0
11:26:47 05-03-2018	143.271133422852	146.347671508789	13.3462009429932	0	0	149	0
11:27:02 05-03-2018	143.188735961914	146.265258789063	13.3348007202148	0	0	149	0
11:27:17 05-03-2018	143.271133422852	146.347671508789	13.3082008361816	0	0	149	0
11:27:32 05-03-2018	143.188735961914	146.375137329102	13.3006000518799	0	0	149	0
11:27:47 05-03-2018	143.326080322266	146.512481689453	13.2816009521484	0	0	149	0
11:28:02 05-03-2018	143.408477783203	146.567413330078	13.2663993835449	0	0	149	0
11:28:17 05-03-2018	143.381011962891	146.622360229492	13.2588005065918	0	0	149	0
11:28:32 05-03-2018	143.435958862305	146.732238769531	13.2322006225586	0	0	149	0
11:28:47 05-03-2018	143.435958862305	146.677291870117	13.2208003997803	0	0	149	0
11:29:02 05-03-2018	143.655700683594	146.84211730957	13.1979999542236	0	0	149	0
11:29:17 05-03-2018	143.600769042969	146.84211730957	13.1942005157471	0	0	149	0
11:29:32 05-03-2018	143.600769042969	146.924514770508	13.1828002929688	0	0	150	0
11:29:47 05-03-2018	143.793045043945	147.034393310547	13.1790008544922	0	0	150	0
11:30:02 05-03-2018	143.875457763672	147.199203491211	13.1638011932373	0	0	150	0
11:30:17 05-03-2018	143.600769042969	146.924514770508	13.1638011932373	0	0	150	0
11:30:32 05-03-2018	143.957870483398	147.254150390625	13.1562004089355	0	0	150	0
11:30:47 05-03-2018	143.847991943359	147.226669311523	13.1333999633789	0	0	150	0
11:31:02 05-03-2018	143.600769042969	147.418960571289	13.1219997406006	0	0	150	0
11:31:17 05-03-2018	142.914047241211	147.254150390625	13.1258010864258	0	0	150	0
11:31:32 05-03-2018	142.584411621094	147.144271850586	13.1296005249023	0	0	150	0
11:31:47 05-03-2018	142.0625	146.897048950195	13.1562004089355	0	0	150	0
11:32:02 05-03-2018	141.925155639648	146.732238769531	13.1790008544922	0	0	150	0
11:32:17 05-03-2018	141.375778198242	146.512481689453	13.1904010772705	0	0	150	0
11:32:32 05-03-2018	140.9912109375	146.23779296875	13.2208003997803	0	0	150	0
11:32:47 05-03-2018	140.936279296875	146.375137329102	13.2588005065918	0	0	150	0
11:33:02 05-03-2018	140.52424621582	145.963104248047	13.3082008361816	0	0	151	0
11:33:17 05-03-2018	140.661590576172	146.347671508789	13.3082008361816	0	0	151	0
11:33:32 05-03-2018	140.167144775391	145.798294067383	13.3234004974365	0	0	151	0
11:33:47 05-03-2018	140.441833496094	146.155380249023	13.3157997131348	0	0	151	0
11:34:02 05-03-2018	140.249557495117	146.072982788086	13.3234004974365	0	0	151	0
11:34:17 05-03-2018	139.864990234375	145.770812988281	13.342399597168	0	0	151	0
11:34:32 05-03-2018	140.002334594727	145.963104248047	13.3728008270264	0	0	151	0
11:34:47 05-03-2018	139.810043334961	145.88069152832	13.3728008270264	0	0	151	0
11:35:02 05-03-2018	139.919921875	146.045501708984	13.3576011657715	0	0	151	0
11:35:17 05-03-2018	139.672698974609	146.018035888672	13.3766002655029	0	0	151	0
11:35:32 05-03-2018	139.700164794922	146.045501708984	13.3880004882813	0	0	151	0
11:35:47 05-03-2018	139.507888793945	145.908157348633	13.3994007110596	0	0	151	0
11:36:02 05-03-2018	139.590301513672	146.018035888672	13.4108009338379	0	0	151	0
11:36:17 05-03-2018	139.535354614258	146.018035888672	13.395601272583	0	0	151	0
11:36:32 05-03-2018	139.260665893555	145.88069152832	13.3803997039795	0	0	152	0
11:36:47 05-03-2018	139.343078613281	144.699523925781	13.395601272583	139	0	0	0
11:37:02 05-03-2018	139.123321533203	139.013442993164	13.7490005493164	136	0	0	0
11:37:17 05-03-2018	139.013442993164	137.008209228516	12.7306003570557	135	0	0	0
11:37:32 05-03-2018	138.931045532227	136.266540527344	11.0319995880127	135	0	0	0
11:37:47 05-03-2018	139.013442993164	136.321487426758	9.86920070648193	134	0	0	0
11:38:02 05-03-2018	138.821166992188	136.403884887695	9.21180057525635	134	0	0	0
11:38:17 05-03-2018	138.573944091797	136.266540527344	8.83180046081543	134	0	0	0
11:38:32 05-03-2018	138.711288452148	136.651107788086	8.81280040740967	134	0	0	0
11:38:47 05-03-2018	138.711288452148	136.651107788086	8.78999996185303	134	0	0	0
11:39:02 05-03-2018	138.573944091797	136.788452148438	8.99140071868896	134	0	0	0
11:39:17 05-03-2018	138.49153137207	136.843399047852	9.21560001373291	135	0	0	0
11:39:32 05-03-2018	138.49153137207	136.925796508789	9.39039993286133	134	0	0	0
11:39:47 05-03-2018	138.381652832031	137.035675048828	9.5576000213623	135	0	0	0
11:40:02 05-03-2018	138.354187011719	137.118087768555	9.69060039520264	135	0	0	0
11:40:17 05-03-2018	138.24430847168	137.035675048828	9.89579963684082	135	0	0	0
11:40:32 05-03-2018	137.667465209961	137.118087768555	10.0743999481201	136	0	0	0
11:40:47 05-03-2018	137.310363769531	137.200485229492	10.2226009368896	136	0	0	0
11:41:02 05-03-2018	136.788452148438	137.063140869141	10.3973999023438	136	0	0	0
11:41:17 05-03-2018	136.266540527344	136.870864868164	10.5380001068115	136	0	0	0
11:41:32 05-03-2018	135.634765625	136.596176147461	10.7583999633789	136	0	0	0
11:41:47 05-03-2018	135.222717285156	136.541229248047	10.9256000518799	136	0	0	0
11:42:02 05-03-2018	134.700805664063	136.184143066406	11.1345996856689	136	0	0	0
11:42:17 05-03-2018	134.233840942383	136.046798706055	11.3322010040283	136	0	0	0
11:42:32 05-03-2018	133.931686401367	135.827041625977	11.4689998626709	137	0	0	0
11:42:47 05-03-2018	133.382293701172	135.497406005859	11.7388000488281	137	0	0	0
11:43:02 05-03-2018	132.970260620117	135.360061645508	11.8262004852295	137	0	0	0
11:43:17 05-03-2018	132.750518798828	135.332595825195	11.9554004669189	137	0	0	0
11:43:32 05-03-2018	132.503295898438	135.27766418457	12.2327995300293	137	0	0	0
11:43:47 05-03-2018	132.091262817383	134.975509643555	12.3810005187988	137	0	0	0
11:44:02 05-03-2018	131.953918457031	134.948028564453	12.5671997070313	137	0	0	0
11:44:17 05-03-2018	131.871505737305	135.002975463867	12.7382011413574	137	0	0	0
11:44:32 05-03-2018	131.761627197266	134.920562744141	12.8978004455566	137	0	0	0
11:44:47 05-03-2018	131.541870117188	134.810684204102	13.0232009887695	138	0	0	0
11:45:02 05-03-2018	131.404525756836	134.865631103516	13.2170009613037	138	0	0	0
11:45:17 05-03-2018	131.267181396484	134.838150024414	13.3386001586914	138	0	0	0
11:45:32 05-03-2018	130.85514831543	134.481063842773	13.4640007019043	137	0	0	0
11:45:47 05-03-2018	130.910095214844	134.618408203125	13.6767997741699	138	0	0	0
11:46:02 05-03-2018	130.003616333008	134.563461303711	13.7870006561279	138	0	0	0
11:46:17 05-03-2018	129.069671630859	134.398651123047	13.8211994171143	138	0	0	0
11:46:32 05-03-2018	128.575225830078	134.096496582031	14.0111999511719	138	0	0	0
11:46:47 05-03-2018	127.998382568359	133.574584960938	14.1746006011963	138	0	0	0
11:47:02 05-03-2018	127.723693847656	133.382293701172	14.2467994689941	138	0	0	0
11:47:17 05-03-2018	127.613815307617	133.24494934082	14.3190002441406	138	0	0	0
11:47:32 05-03-2018	127.2841796875	132.970260620117	14.482400894165	138	0	0	0
11:47:47 05-03-2018	127.339126586914	133.052673339844	14.5811996459961	138	0	0	0
11:48:02 05-03-2018	127.256713867188	132.942794799805	14.6343994140625	138	0	0	0
11:48:17 05-03-2018	127.201782226563	132.88786315918	14.6762008666992	138	0	0	0
11:48:32 05-03-2018	127.064422607422	132.668106079102	14.7369995117188	138	0	0	0
11:48:47 05-03-2018	127.174301147461	132.88786315918	14.8434009552002	138	0	0	0
11:49:02 05-03-2018	127.448989868164	133.052673339844	14.8814010620117	138	0	0	0
11:49:17 05-03-2018	127.311645507813	132.970260620117	15.0030002593994	139	0	0	0
11:49:32 05-03-2018	127.339126586914	133.025207519531	15.0676002502441	139	0	0	0
11:49:47 05-03-2018	127.339126586914	132.88786315918	15.082799911499	138	0	0	0
11:50:02 05-03-2018	127.448989868164	133.107604980469	15.1093997955322	139	0	0	0
11:50:17 05-03-2018	127.586334228516	133.272430419922	15.1284008026123	139	0	0	0
11:50:32 05-03-2018	127.339126586914	133.080139160156	15.1625995635986	139	0	0	0
11:50:47 05-03-2018	127.696212768555	133.409774780273	15.1891994476318	139	0	0	0
11:51:02 05-03-2018	127.64128112793	133.272430419922	15.2044010162354	139	0	0	0
11:51:17 05-03-2018	127.613815307617	133.327362060547	15.2348003387451	139	0	0	0
11:51:32 05-03-2018	127.64128112793	133.409774780273	15.2310009002686	139	0	0	0
11:51:47 05-03-2018	127.778625488281	133.519638061523	15.2614002227783	139	0	0	0
11:52:02 05-03-2018	127.696212768555	133.052673339844	15.5540008544922	139	0	0	0
11:52:17 05-03-2018	127.778625488281	132.695571899414	15.5768013000488	139	0	0	0
11:52:32 05-03-2018	127.943435668945	132.750518798828	15.5729999542236	139	0	0	0
11:52:47 05-03-2018	127.778625488281	132.585693359375	15.5806007385254	139	0	0	0
11:53:02 05-03-2018	127.833557128906	132.53076171875	15.5806007385254	139	0	0	0
11:53:17 05-03-2018	127.751159667969	132.640640258789	15.6072006225586	139	0	0	0
11:53:32 05-03-2018	127.970901489258	132.613174438477	15.6072006225586	139	0	0	0
11:53:47 05-03-2018	127.970901489258	132.640640258789	15.6224002838135	139	0	0	0
11:54:02 05-03-2018	127.915969848633	132.503295898438	15.6300010681152	139	0	0	0
11:54:17 05-03-2018	128.135726928711	132.750518798828	15.6414012908936	139	0	0	0
11:54:32 05-03-2018	128.218124389648	132.750518798828	15.6490001678467	139	0	0	0
11:54:47 05-03-2018	128.245590209961	132.860382080078	15.6490001678467	139	0	0	0
11:55:02 05-03-2018	128.382949829102	132.942794799805	15.6414012908936	139	0	0	0
11:55:17 05-03-2018	128.218124389648	132.777984619141	15.6414012908936	139	0	0	0
11:55:32 05-03-2018	128.437881469727	132.942794799805	15.6490001678467	139	0	0	0
11:55:47 05-03-2018	128.465347290039	133.052673339844	15.6641998291016	139	0	0	0
11:56:02 05-03-2018	128.465347290039	133.052673339844	15.6756000518799	139	0	0	0
11:56:17 05-03-2018	128.437881469727	133.080139160156	15.6756000518799	139	0	0	0
11:56:32 05-03-2018	128.465347290039	133.025207519531	15.6756000518799	139	0	0	0
11:56:47 05-03-2018	128.575225830078	133.052673339844	15.6793994903564	139	0	0	0
11:57:02 05-03-2018	128.492813110352	132.997741699219	15.6832008361816	139	0	0	0
11:57:17 05-03-2018	128.547760009766	133.107604980469	15.69460105896	139	0	0	0
11:57:32 05-03-2018	128.520294189453	133.162551879883	15.69460105896	139	0	0	0
11:57:47 05-03-2018	128.575225830078	133.162551879883	15.7021999359131	139	0	0	0
11:58:02 05-03-2018	128.410415649414	132.970260620117	15.7021999359131	139	0	0	0
11:58:17 05-03-2018	128.657638549805	133.24494934082	15.7021999359131	139	0	0	0
11:58:32 05-03-2018	128.740036010742	133.272430419922	15.7060012817383	139	0	0	0
11:58:47 05-03-2018	128.71257019043	133.327362060547	15.7136001586914	139	0	0	0
11:59:02 05-03-2018	128.794982910156	133.272430419922	15.7212009429932	139	0	0	0
11:59:17 05-03-2018	128.602691650391	133.052673339844	15.7136001586914	139	0	0	0
11:59:32 05-03-2018	128.932327270508	133.409774780273	15.7250003814697	139	0	0	0
11:59:47 05-03-2018	129.069671630859	133.574584960938	15.736400604248	139	0	0	0
12:00:02 05-03-2018	128.904846191406	133.382293701172	15.7439994812012	139	0	0	0
12:00:17 05-03-2018	128.904846191406	133.409774780273	15.736400604248	139	0	0	0
12:00:32 05-03-2018	129.042205810547	133.519638061523	15.736400604248	139	0	0	0
12:00:47 05-03-2018	128.932327270508	133.492172241211	15.736400604248	139	0	0	0
12:01:02 05-03-2018	129.124603271484	133.547119140625	15.7212009429932	139	0	0	0
12:01:17 05-03-2018	129.097137451172	133.547119140625	15.7402000427246	139	0	0	0
12:01:32 05-03-2018	129.179550170898	133.60205078125	15.7516002655029	139	0	0	0
12:01:47 05-03-2018	129.207015991211	133.327362060547	14.7332000732422	0	138	0	0
12:02:02 05-03-2018	129.207015991211	132.997741699219	9.17759990692139	0	138	0	0
12:02:17 05-03-2018	129.289413452148	133.354827880859	5.94760036468506	0	138	0	0
12:02:32 05-03-2018	129.536636352539	133.739395141602	4.72399997711182	0	138	0	0
12:02:47 05-03-2018	129.481704711914	134.123962402344	4.56060028076172	0	139	0	0
12:03:02 05-03-2018	129.481704711914	134.371185302734	4.76580047607422	0	139	0	0
12:03:17 05-03-2018	129.454238891602	134.453598022461	5.08880043029785	0	139	0	0
12:03:32 05-03-2018	129.564102172852	134.728286743164	5.37380027770996	0	140	0	0
12:03:47 05-03-2018	129.4267578125	134.865631103516	5.65120029449463	0	140	0	0
12:04:02 05-03-2018	129.536636352539	134.975509643555	5.88679981231689	0	140	0	0
12:04:17 05-03-2018	129.399291992188	134.948028564453	6.1185998916626	0	140	0	0
12:04:32 05-03-2018	129.536636352539	135.305130004883	6.33520030975342	0	140	0	0
12:04:47 05-03-2018	129.619049072266	135.332595825195	6.51000022888184	0	141	0	0
12:05:02 05-03-2018	129.646514892578	135.442474365234	6.7342004776001	0	141	0	0
12:05:17 05-03-2018	129.838806152344	135.717163085938	6.90520000457764	0	141	0	0
12:05:32 05-03-2018	129.673980712891	135.74462890625	7.22819995880127	0	141	0	0
12:05:47 05-03-2018	129.673980712891	135.909454345703	7.41060066223145	0	142	0	0
12:06:02 05-03-2018	129.701461791992	136.019317626953	7.61960029602051	0	142	0	0
12:06:17 05-03-2018	129.811325073242	136.074264526367	7.82859992980957	0	142	0	0
12:06:32 05-03-2018	129.673980712891	136.184143066406	8.06799983978271	0	142	0	0
12:06:47 05-03-2018	129.646514892578	136.10173034668	8.3720006942749	0	142	0	0
12:07:02 05-03-2018	130.086013793945	136.541229248047	8.61520004272461	0	142	0	0
12:07:17 05-03-2018	130.086013793945	136.623641967773	8.7672004699707	0	143	0	0
12:07:32 05-03-2018	130.086013793945	136.678573608398	9.05220031738281	0	143	0	0
12:07:47 05-03-2018	130.223358154297	136.870864868164	9.30679988861084	0	143	0	0
12:08:02 05-03-2018	130.305770874023	137.008209228516	9.4778003692627	0	143	0	0
12:08:17 05-03-2018	130.360717773438	137.17301940918	9.66020011901855	0	143	0	0
12:08:32 05-03-2018	130.305770874023	137.090621948242	9.8730001449585	0	144	0	0
12:08:47 05-03-2018	130.525527954102	137.392776489258	10.0858001708984	0	144	0	0
12:09:02 05-03-2018	130.635406494141	137.447708129883	10.1921997070313	0	144	0	0
12:09:17 05-03-2018	130.882614135742	137.667465209961	10.3479995727539	0	144	0	0
12:09:32 05-03-2018	130.635406494141	137.832275390625	10.534200668335	0	144	0	0
12:09:47 05-03-2018	130.992492675781	137.997085571289	10.5836009979248	0	144	0	0
12:10:02 05-03-2018	130.992492675781	138.134429931641	10.7203998565674	0	145	0	0
12:10:17 05-03-2018	131.074905395508	138.271789550781	10.8306007385254	0	145	0	0
12:10:32 05-03-2018	131.074905395508	138.271789550781	10.9332008361816	0	145	0	0
12:10:47 05-03-2018	131.45947265625	138.546478271484	11.043399810791	0	145	0	0
12:11:02 05-03-2018	131.322128295898	138.628875732422	11.1042003631592	0	145	0	0
12:11:17 05-03-2018	131.129837036133	138.738754272461	11.1345996856689	0	145	0	0
12:11:32 05-03-2018	131.486938476563	138.8486328125	11.2942008972168	0	145	0	0
12:11:47 05-03-2018	131.761627197266	139.095855712891	11.3512001037598	0	146	0	0
12:12:02 05-03-2018	131.45947265625	138.985977172852	11.396800994873	0	146	0	0
12:12:17 05-03-2018	131.706695556641	139.343078613281	11.453800201416	0	146	0	0
12:12:32 05-03-2018	131.871505737305	139.56282043457	11.5260009765625	0	146	0	0
12:12:47 05-03-2018	131.706695556641	139.370544433594	11.5601997375488	0	146	0	0
12:13:02 05-03-2018	131.981384277344	139.700164794922	11.5944004058838	0	146	0	0
12:13:17 05-03-2018	132.118728637695	139.947387695313	11.7350006103516	0	146	0	0
12:13:32 05-03-2018	132.118728637695	140.057266235352	11.7958011627197	0	147	0	0
12:13:47 05-03-2018	132.146194458008	140.057266235352	11.8034000396729	0	147	0	0
12:14:02 05-03-2018	132.420883178711	140.359420776367	11.8262004852295	0	147	0	0
12:14:17 05-03-2018	132.283538818359	140.331954956055	11.8490009307861	0	147	0	0
12:14:32 05-03-2018	132.585693359375	140.579177856445	11.8717994689941	0	147	0	0
12:14:47 05-03-2018	132.558227539063	140.771453857422	11.8945999145508	0	148	0	0
12:15:02 05-03-2018	132.777984619141	140.9912109375	11.9174003601074	0	148	0	0
12:15:17 05-03-2018	132.860382080078	141.183502197266	11.9402008056641	0	148	0	0
12:15:32 05-03-2018	132.915328979492	141.238433837891	11.9820003509521	0	148	0	0
12:15:47 05-03-2018	133.052673339844	141.458190917969	12.0009994506836	0	148	0	0
12:16:02 05-03-2018	133.162551879883	141.513122558594	12.0009994506836	0	148	0	0
12:16:17 05-03-2018	133.464706420898	141.650466918945	11.9782009124756	0	149	0	0
12:16:32 05-03-2018	133.876739501953	141.952621459961	11.9706001281738	0	149	0	0
12:16:47 05-03-2018	134.014083862305	142.007568359375	11.9630012512207	0	149	0	0
12:17:02 05-03-2018	133.299896240234	142.41960144043	11.9630012512207	0	149	0	0
12:17:17 05-03-2018	131.596817016602	142.392135620117	12.1415996551514	0	149	0	0
12:17:32 05-03-2018	130.580459594727	141.980102539063	12.2327995300293	0	149	0	0
12:17:47 05-03-2018	129.591583251953	141.320846557617	12.3278007507324	0	150	0	0
12:18:02 05-03-2018	128.877380371094	140.908813476563	12.3962001800537	0	150	0	0
12:18:17 05-03-2018	128.547760009766	140.63410949707	12.464599609375	0	150	0	0
12:18:32 05-03-2018	128.382949829102	140.551712036133	12.5482006072998	0	150	0	0
12:18:47 05-03-2018	128.245590209961	140.359420776367	12.574800491333	0	150	0	0
12:19:02 05-03-2018	128.35546875	140.441833496094	12.5710010528564	0	150	0	0
12:19:17 05-03-2018	128.35546875	140.304489135742	12.5823993682861	0	151	0	0
12:19:32 05-03-2018	128.987258911133	140.853866577148	12.5937995910645	0	151	0	0
12:19:47 05-03-2018	129.207015991211	140.881332397461	12.5976009368896	0	151	0	0
12:20:02 05-03-2018	129.673980712891	141.238433837891	12.5937995910645	0	151	0	0
12:20:17 05-03-2018	130.086013793945	141.59553527832	12.6128005981445	0	151	0	0
12:20:32 05-03-2018	130.470581054688	141.650466918945	12.5976009368896	0	151	0	0
12:20:47 05-03-2018	131.184783935547	142.337188720703	12.5785999298096	0	152	0	0
12:21:02 05-03-2018	131.651748657227	142.611877441406	12.5937995910645	0	152	0	0
12:21:17 05-03-2018	132.008850097656	142.831634521484	12.5710010528564	0	152	0	0
12:21:32 05-03-2018	132.53076171875	143.408477783203	12.5976009368896	0	152	0	0
12:21:47 05-03-2018	132.668106079102	143.518356323242	12.5937995910645	0	152	0	0
12:22:02 05-03-2018	132.970260620117	143.051391601563	12.6280002593994	0	152	0	0
12:22:17 05-03-2018	133.24494934082	142.914047241211	12.6431999206543	0	152	0	0
12:22:32 05-03-2018	133.437240600586	142.968978881836	12.6470012664795	0	152	0	0
12:22:47 05-03-2018	133.656997680664	143.078857421875	12.6431999206543	0	152	0	0
12:23:02 05-03-2018	134.014083862305	143.408477783203	12.6166000366211	0	153	0	0
12:23:17 05-03-2018	134.014083862305	143.381011962891	12.5976009368896	0	153	0	0
12:23:32 05-03-2018	134.233840942383	143.573303222656	12.6128005981445	0	153	0	0
12:23:47 05-03-2018	134.20637512207	143.518356323242	12.6203994750977	0	153	0	0
12:24:02 05-03-2018	134.563461303711	143.847991943359	12.574800491333	0	153	0	0
12:24:17 05-03-2018	134.563461303711	143.847991943359	12.5634002685547	0	153	0	0
12:24:32 05-03-2018	135.002975463867	144.232559204102	12.5139999389648	0	153	0	0
12:24:47 05-03-2018	135.250198364258	144.479782104492	12.4950008392334	0	153	0	0
12:25:02 05-03-2018	135.497406005859	144.726989746094	12.4684009552002	0	153	0	0
12:25:17 05-03-2018	135.552352905273	144.672058105469	12.4608001708984	0	153	0	0
12:25:32 05-03-2018	135.799575805664	144.891815185547	12.441801071167	0	153	0	0
12:25:47 05-03-2018	135.936920166016	145.056625366211	12.4342002868652	0	154	0	0
12:26:02 05-03-2018	136.156661987305	145.221435546875	12.4152011871338	0	154	0	0
12:26:17 05-03-2018	136.156661987305	145.303848266602	12.3924007415771	0	154	0	0
12:26:32 05-03-2018	136.321487426758	145.441192626953	12.3924007415771	0	154	0	0
12:26:47 05-03-2018	136.513763427734	145.63346862793	12.3810005187988	0	154	0	0
12:27:02 05-03-2018	136.486297607422	145.551071166992	12.3733997344971	0	154	0	0
12:27:17 05-03-2018	136.596176147461	145.743347167969	12.3392009735107	0	154	0	0
12:27:32 05-03-2018	136.898330688477	145.963104248047	12.331600189209	0	154	0	0
12:27:47 05-03-2018	137.008209228516	146.127914428711	12.3278007507324	0	154	0	0
12:28:02 05-03-2018	137.145553588867	146.265258789063	12.3126010894775	0	155	0	0
12:28:17 05-03-2018	137.255432128906	146.320205688477	12.297399520874	0	155	0	0
12:28:32 05-03-2018	137.365310668945	146.512481689453	12.2898006439209	0	155	0	0
12:28:47 05-03-2018	137.42024230957	146.622360229492	12.2784004211426	0	155	0	0
